index,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
2159,12,37.891586,115.144497,20.34611069710528,5.6646485631738965,22.851585,0.0,575.372375,1021.3511375,1.736510625,299.76277211924724,21.752273561315192,西西北,2,0,晴,-11237154
2163,13,37.891586,115.144497,15.599689412120846,4.828778627294514,24.61380250000002,0.0,556.748025,1020.3073625,1.72141825,331.25273202593,23.480804566398604,北西北,2,0,晴,-11214278
2167,14,37.891586,115.144497,13.588673625059233,4.191374797355384,24.554385000000025,0.0,504.931365,1019.2966175,1.72087655,325.96731640806524,23.290472503027253,西北,2,0,晴,-10296042
2171,15,37.891586,115.144497,12.668367139794384,4.205060465767678,25.78808250000003,0.0,437.63684,1018.55811,1.375985875,335.16581688374777,24.837354724455466,北西北,1,0,晴,-8634794
2175,16,37.891586,115.144497,13.619369411641118,4.459716837238602,25.55878000000007,0.0,248.2934725,1018.207945,1.455504875,51.25873482910987,24.591108757571263,东北,1,0,晴,-5870797
2179,17,37.891586,115.144497,16.42820970071318,4.616285771629979,23.00419500000004,0.0,74.0662475,1017.83044,1.373667375,88.5272832792417,21.94230767916857,东,1,0,晴,-2369023
2183,18,37.891586,115.144497,26.663440070163503,5.750545253043082,18.701745000000017,0.0,8.770609999999998,1018.15697,0.5158832250000001,100.46341484221075,18.122891745526687,东,1,0,晴,-118873
2187,19,37.891586,115.144497,37.42600142954821,6.587074222432664,15.491985000000057,0.0,0.0,1018.83984,0.2692647525,90.89656164702711,15.016038370745058,东,0,0,晴,0
2191,20,37.891586,115.144497,39.64909648711682,6.376816264106505,14.09411,0.0,0.0,1019.3447,0.7899085800000001,88.04719406581847,13.14009879824787,东,1,0,晴,0
2195,21,37.891586,115.144497,42.02103920150687,6.44239092445808,13.358017500000017,0.0,0.0,1019.7080625,0.6010223375,92.55580317593414,12.48843591473867,东,1,0,晴,0
2199,22,37.891586,115.144497,44.96943438692838,6.64063248625258,12.784327500000018,0.0,0.0,1020.2185625,0.429590825,113.99225262752184,12.02566476292451,东东南,1,0,晴,0
2203,23,37.891586,115.144497,47.627614014560834,6.679106607059869,11.998517499999991,0.0,0.0,1020.437425,0.7020865125,110.37189600691748,11.0155094918781,东东南,1,0,晴,0
2207,0,37.891586,115.144497,49.61137331760251,6.929022304016134,11.936765000000037,0.0,0.0,1020.3434,0.4621635624999999,92.12229108909732,11.1552871804503,东,1,0,晴,0
2211,1,37.891586,115.144497,53.55200741883793,7.251850399939779,11.469332500000064,0.0,0.0,1020.240995,0.6249460375,99.0987287330027,10.613844619410436,东,1,0,晴,0
2215,2,37.891586,115.144497,58.43966908313883,7.612960101877382,10.885590000000036,0.0,0.0,1020.251465,0.4223690725,97.69912905237555,10.1931018626561,东,1,0,晴,0
2219,3,37.891586,115.144497,61.54100442672128,7.706979644735153,10.29428500000006,0.0,0.0,1020.219975,0.4831912425,327.1163683660689,9.539735981738184,北西北,1,0,晴,0
2223,4,37.891586,115.144497,65.65453549516188,7.848704671168861,9.600930000000004,0.0,0.0,1020.02555,0.2989623625,355.3999288299956,9.144852982104265,北,0,0,晴,0
2227,5,37.891586,115.144497,71.53339065911615,7.984254814683457,8.58417750000001,0.0,0.0,1019.83745,0.2402847,96.91058933337614,8.0944190609999,东,0,0,晴,0
2231,6,37.891586,115.144497,75.08949055583298,8.063143672284273,8.014792499999999,0.0,0.0,1020.01122,0.22720947,127.96505761261238,7.46824710179967,东南,0,0,晴,0
2235,7,37.891586,115.144497,78.52821496904666,8.18693342813041,7.581750000000056,0.0,19.717941,1020.463715,0.161801735,60.64382480113716,7.026756232382921,东东北,0,0,晴,-4240
2239,8,37.891586,115.144497,71.49070684957101,8.44024644335949,9.415162500000008,0.0,129.6766945,1021.0471,0.1830037099999999,294.4610094163668,9.038777996054542,西西北,0,0,晴,-972948
2243,9,37.891586,115.144497,59.38262911982534,8.68585050084187,12.638962500000048,0.0,292.0395075,1021.4244125,0.4213515,218.8495422445204,12.28379096613725,西南,1,0,晴,-3813930
2247,10,37.891586,115.144497,44.72933473704291,8.430360983236161,16.56415000000004,0.0,460.066695,1021.3709,0.457487925,244.14286848727687,16.408622813412695,西西南,1,0,晴,-6823098
2251,11,37.891586,115.144497,35.432060181556366,8.404664430107267,20.232790000000023,0.0,547.757315,1021.0843,0.3463702349999999,176.4778114247172,20.400618801053447,南,1,0,晴,-8690164
2255,12,37.891586,115.144497,28.67692633396849,7.940517890374947,22.76129000000003,0.0,586.041575,1020.1754625,0.95622047,175.92663565878618,22.61677860966536,南,1,0,晴,-9476726
2259,13,37.891586,115.144497,28.53165429755422,8.344014991009663,23.66624750000005,0.0,566.5998500000001,1019.358925,1.397052075,177.67237128296136,23.37889667476984,南,1,0,晴,-9383610
2263,14,37.891586,115.144497,28.57974324720692,8.578437793430966,24.099429999999984,0.0,478.0177625,1018.412575,1.2211879,218.84806047055832,24.00340577897356,西南,1,0,晴,-8380161
2267,15,37.891586,115.144497,28.744799714402923,8.709653567953525,24.25661500000001,0.0,372.4668825,1017.679225,1.504202825,210.4807789626555,24.01378016817236,南西南,1,0,晴,-6501251
2271,16,37.891586,115.144497,28.750375793412736,8.493790522877015,23.835102500000005,0.0,215.869735,1017.1327875,2.092603825,188.5017513354915,23.137310213909675,南,2,0,晴,-4110104
2275,17,37.891586,115.144497,32.15239445319513,8.505983395369572,22.010865000000024,0.0,66.08080275,1016.9115825,1.31662105,182.92472280116,21.692451959221103,南,1,0,晴,-1365847
2279,18,37.891586,115.144497,39.73092593755988,8.835887167465891,19.19349,0.0,7.655904249999999,1016.892815,0.88350842,154.1257791931409,19.025613472179128,南东南,1,0,晴,-57957
2283,19,37.891586,115.144497,47.17107471486896,9.23146092465892,17.157249999999976,0.0,0.0,1017.320325,0.702967765,150.08692266146042,17.043444439690624,南东南,1,0,晴,0
2287,20,37.891586,115.144497,47.91496714087848,8.948101115936856,16.419605000000047,0.0,0.0,1017.739105,1.134789575,144.59919312160497,15.917056691296576,东南,1,0,晴,0
2291,21,37.891586,115.144497,51.57748273079565,9.145800106604929,15.608460000000036,0.0,0.0,1017.700435,1.23497975,140.2241889660553,15.023597983833143,东南,1,0,晴,0
2295,22,37.891586,115.144497,48.794263680026575,8.495334050751053,15.323075000000015,0.0,0.0,1017.702945,1.153549675,136.11221190847613,14.641393337154415,东南,1,0,晴,0
2299,23,37.891586,115.144497,49.93574711837088,8.342047912278423,14.681047499999975,0.0,0.0,1017.774715,0.8466260975,150.18867369412882,14.123431808479229,南东南,1,0,晴,0
2303,0,37.891586,115.144497,57.50634953968298,8.720190962601269,13.189737500000035,0.0,0.0,1017.5925,0.6957978075,175.82984180859648,12.701492128757344,南,1,0,晴,0
2307,1,37.891586,115.144497,63.95160442095212,9.218887821261314,12.417125,0.0,0.0,1017.535025,0.715915525,149.06531119343208,11.961409949185736,南东南,1,0,晴,0
2311,2,37.891586,115.144497,66.27459328237852,9.37690311844566,12.133130000000053,0.0,0.0,1017.34332,0.6929700950000001,153.77433542149603,11.704047916295409,南东南,1,0,晴,0
2315,3,37.891586,115.144497,71.26095133148955,9.501012885849912,11.234677500000032,0.0,0.0,1017.347735,0.4989122175,162.42908076976045,10.893788563794114,南东南,1,0,晴,0
2319,4,37.891586,115.144497,75.62556917844138,9.63441762118936,10.55071750000002,0.0,0.0,1017.34734,0.5043996875,222.315804683691,10.18515284787945,西南,1,0,晴,0
2323,5,37.891586,115.144497,77.66723103419942,9.549548036183888,10.01991000000004,0.0,0.0,1017.4274,0.5128245625000001,292.8350590171073,9.5948695095569,西西北,1,0,晴,0
2327,6,37.891586,115.144497,84.42984319222874,9.66843807549688,8.963007500000003,0.0,0.0,1017.59275,0.3049030675,326.5644496406677,8.41933430972152,北西北,1,0,晴,0
2331,7,37.891586,115.144497,86.16004592973323,9.859003150514974,8.951652500000023,0.0,8.1850185,1017.70995,0.0927420705,329.2138982744677,8.589850699216523,北西北,0,0,晴,-8017
2335,8,37.891586,115.144497,81.67990346658151,10.31754454544464,10.423225000000002,0.0,105.3755595,1018.2787,0.2796773835,247.52309621974985,10.331234882792984,西西南,0,0,晴,-910604
2339,9,37.891586,115.144497,68.89179464864537,10.744836965233215,13.621365000000026,0.0,292.865585,1018.825055,0.760402875,250.61481962085625,13.525414546856595,西西南,1,0,晴,-3542072
2343,10,37.891586,115.144497,53.89152513473594,10.185472200302026,16.60786250000001,0.0,461.43419,1018.89381,0.706404075,183.16336934191423,16.643838755507172,南,1,0,晴,-6566394
2347,11,37.891586,115.144497,45.53707560965704,10.144229274590035,19.220567500000016,0.0,536.80535,1018.525575,0.877153925,192.83602562215947,19.31974108967797,南西南,1,0,晴,-8535147
2351,12,37.891586,115.144497,37.25375378380258,9.632224557383724,21.63531000000006,0.0,556.352225,1017.871475,2.1986522,196.5495900256843,20.941992090560404,南西南,2,0,晴,-9526673
2355,13,37.891586,115.144497,30.869753373262903,8.981363812390544,23.580600000000004,0.0,532.887075,1016.725875,2.240500375,190.24096451369567,22.866135171200483,南,2,0,晴,-9641967
2359,14,37.891586,115.144497,25.79823375977708,8.04966173957184,24.74747500000001,0.0,436.162,1015.774675,2.798024525,191.63429509833247,23.56633318644772,南西南,2,0,晴,-8667373
2363,15,37.891586,115.144497,26.103281481997875,7.367084223566771,23.07647750000001,0.0,190.028485,1015.3934,2.773739325,188.31903553338884,21.65823202901876,南,2,0,晴,-2763411
2367,16,37.891586,115.144497,29.108846852774,7.443374006016419,21.45417000000004,0.0,89.23867249999999,1015.37907,2.56892595,182.0919367196709,20.07090829246853,南,2,0,晴,-1711581
2371,17,37.891586,115.144497,35.256465098744535,8.421090742528914,20.344842500000027,0.0,32.68265,1015.31494,2.658126575,170.23015419861304,19.02113406696781,南,2,0,晴,-535570
2375,18,37.891586,115.144497,40.15026760164643,8.92036713924195,19.177700000000016,0.0,4.250227500000001,1015.46565,2.30594485,169.0741743640859,18.100991671896715,南,2,0,晴,-22973
2379,19,37.891586,115.144497,41.93771410215594,9.010613447075157,18.641250000000014,0.0,0.0,1015.7793,1.881522775,166.55130117440623,17.820954769690037,南东南,2,0,晴,0
2383,20,37.891586,115.144497,45.39901765564164,9.203777568887256,17.716000000000008,0.0,0.0,1016.061975,1.53936575,173.59705955034164,17.0920313464847,南,1,0,晴,0
2387,21,37.891586,115.144497,49.70095940552186,9.45075918981325,16.703572500000007,0.0,0.0,1016.161575,1.4089718,171.27561635923053,16.14294532943434,南,1,0,晴,0
2391,22,37.891586,115.144497,48.94133132415063,9.450713448043366,16.946207500000014,0.0,0.0,1016.282225,1.554984175,170.03460199116648,16.307605822413137,南,1,0,晴,0
2395,23,37.891586,115.144497,48.25611992369975,9.16343018691329,16.681960000000004,0.0,0.0,1016.5326,1.5289166,179.16800865088604,15.984521263579204,南,1,0,晴,0
2399,0,37.891586,115.144497,47.73896512836605,8.764814541025046,16.15259500000002,0.0,0.0,1016.50787,1.556104,180.78577934565791,15.320967784101622,南,1,0,晴,0
2403,1,37.891586,115.144497,49.59550586707015,8.72683431690382,15.488225,0.0,0.0,1016.407415,1.44885105,159.58003734340173,14.67233418722915,南东南,1,0,晴,0
2407,2,37.891586,115.144497,50.73968374541099,8.880361012600398,15.404539999999995,0.0,0.0,1016.405525,1.510184175,159.10746514731292,14.573579159313407,南东南,1,0,晴,0
2411,3,37.891586,115.144497,50.74520538652939,8.967838840132629,15.55568500000004,0.0,0.0,1016.40815,1.702923225,163.9248194323404,14.62745747512518,南东南,2,0,晴,0
2415,4,37.891586,115.144497,49.62325838489512,8.767331036806816,15.551710000000014,0.0,0.0,1016.2414,1.703138525,172.529542438588,14.583048177428548,南,2,0,晴,0
2419,5,37.891586,115.144497,47.945911567005794,8.634918672458795,15.851102500000025,0.0,0.0,1016.145275,2.313110775,173.95822779502151,14.480441708827296,南,2,0,晴,0
2423,6,37.891586,115.144497,48.917686184592526,8.673810694590761,15.607830000000035,0.0,0.0,1016.35675,1.86371435,171.7155163579717,14.520048714933598,南,2,0,晴,0
2427,7,37.891586,115.144497,51.71508597744725,8.946759234100933,15.22403250000002,0.0,1.869383775,1016.787,1.52555865,171.8944282318109,14.383724656029536,南,1,0,晴,0
2431,8,37.891586,115.144497,53.58778417067512,9.344710309169573,15.347759999999994,0.0,75.143769175,1017.35075,1.383104925,181.89252781538835,14.688110738907245,南,1,0,晴,-168293
2435,9,37.891586,115.144497,49.76864681606171,9.693489491470062,17.081952500000057,0.0,212.43037125,1017.910725,1.877638025,181.3533987699606,16.291550377978787,南,2,0,晴,-1289667
2439,10,37.891586,115.144497,46.925084324720096,9.723935559494755,18.06424000000004,0.0,299.0231275,1018.051995,2.75102265,194.65455105336395,16.780801589705668,南西南,2,0,晴,-2146180
2443,11,37.891586,115.144497,44.71997257539676,10.106217905591333,19.45123250000006,0.0,333.1899025,1018.084815,1.927406675,186.24819737812948,18.87626393967117,南,2,0,晴,-2806468
2447,12,37.891586,115.144497,43.07347509495119,10.221415844396056,20.239392500000008,0.0,364.4320575,1018.064625,1.650783125,184.6295868807528,19.92224365169044,南,2,0,晴,-3387902
2451,13,37.891586,115.144497,40.20510030230472,10.249228494053789,21.403965000000028,0.0,364.9367,1017.687125,1.829705725,171.29304909278005,21.057381519583632,南,2,0,晴,-4419208
2455,14,37.891586,115.144497,38.59093918283115,10.367621471836536,22.26358750000003,0.0,389.529065,1017.33145,1.618779725,174.4425753467479,22.137746365379268,南,2,0,晴,-7859801
2459,15,37.891586,115.144497,37.16469146508305,10.5281021670722,23.13816500000001,0.0,293.100675,1017.3422,1.63484075,170.90568353266485,23.094961819056728,南,2,0,晴,-7277890
2463,16,37.891586,115.144497,37.02586676817572,10.423191256914036,23.03439000000003,0.0,154.4192145,1017.8344875,1.6630173,160.67279367531154,22.94470166561107,南东南,2,0,晴,-4654862
2467,17,37.891586,115.144497,43.5203573648446,10.61350319635488,20.68232999999998,0.0,45.06957675,1018.3436875,0.937097875,155.67475103901415,20.938220326431576,南东南,1,0,晴,-1733759
2471,18,37.891586,115.144497,50.67030064010145,10.655642083480634,18.298552500000028,0.0,5.030276749999999,1018.955725,0.3590988324999999,163.81947577042644,18.772126585880127,南东南,1,0,晴,-47296
2475,19,37.891586,115.144497,58.53475368665087,11.018032388578735,16.543747500000052,0.0,0.0,1019.7909125,0.380572255,125.4165831610354,16.953183039665998,东南,1,0,晴,0
2479,20,37.891586,115.144497,65.21634415616269,11.263626401845498,15.197997500000042,0.0,0.0,1020.6340625,0.2911797325,163.04338415209384,15.620626799054593,南东南,0,0,晴,0
2483,21,37.891586,115.144497,68.79040156847478,11.271049125323067,14.38085250000006,0.0,0.0,1021.4014499999998,0.07212437125,196.24238693680235,14.890322752211569,南西南,0,0,晴,0
2487,22,37.891586,115.144497,69.39687935837624,11.231969933531175,14.19163500000002,0.0,0.0,1022.10755,0.5885091887499999,30.100324940720355,14.344450137993924,北东北,1,0,晴,0
2491,23,37.891586,115.144497,69.35525531737656,11.0469739552718,13.944822499999988,0.0,0.0,1022.7624,0.6679041,30.252803814348965,13.99188040969912,北东北,1,0,晴,0
2495,0,37.891586,115.144497,69.8844872926002,10.791581517185,13.468350000000044,0.0,0.0,1023.014125,1.310621325,12.068742702326574,13.013409148625694,北东北,1,0,晴,0
2499,1,37.891586,115.144497,69.71743959218011,10.491090381654892,13.072360000000003,0.0,0.0,1023.133525,1.258145525,23.843856014942844,12.563906470144062,北东北,1,0,晴,0
2503,2,37.891586,115.144497,69.75942628769613,10.45999209897335,13.017752500000029,0.0,0.0,1023.394125,1.23467255,39.482826009010296,12.51453699926143,东北,1,0,晴,0
2507,3,37.891586,115.144497,70.67192465267271,10.489371111824708,12.862030000000004,0.0,0.0,1023.5100625,1.217913225,16.274010080806562,12.364704052998476,北东北,1,0,晴,0
2511,4,37.891586,115.144497,71.39894062429474,10.605260482584422,12.873530000000017,0.0,0.0,1023.7295625,1.257191875,0.7247285064551932,12.374610355812385,北,1,0,晴,0
2515,5,37.891586,115.144497,73.96089321414505,11.24405655797702,13.22890000000001,0.0,0.0,1024.1881375,1.666351225,28.963774959208592,12.616346743012496,北东北,2,0,晴,0
2519,6,37.891586,115.144497,79.99549421525354,12.66485973405606,13.85161000000005,0.0,0.0,1024.9432125,1.547464225,30.551162940874065,13.64339355972026,北东北,1,0,晴,0
2523,7,37.891586,115.144497,81.24530554983292,13.217483059061436,14.271067500000015,0.0,1.70114325,1025.765775,2.035422025,42.89728644545213,13.885243390960117,东北,2,0,晴,0
2527,8,37.891586,115.144497,75.2955678590677,12.19436701948025,14.201367500000003,0.0,21.710066,1026.989,2.0193686,39.73576512562733,13.616900103882356,东北,2,0,晴,0
2531,9,37.891586,115.144497,66.48725363101276,10.421569036274098,13.697885000000042,0.0,87.20689275000001,1028.00845,2.533633925,37.63230823449493,12.390146755778195,东北,2,0,晴,-71373
2535,10,37.891586,115.144497,63.85379449674182,9.53515147931948,12.954835000000005,0.0,133.88154,1028.5477,2.55399265,35.1738329477908,11.40504729074744,东北,2,0,晴,-309064
2539,11,37.891586,115.144497,60.85995112727564,8.913497860159373,12.658747500000004,0.0,138.2947175,1028.729825,2.4306044250000003,27.999318099018183,11.044388918780475,北东北,2,0,晴,-456498
2543,12,37.891586,115.144497,59.35870920010709,8.77775696592827,12.80566250000004,0.0,170.41948250000002,1028.4955125,2.0848373,22.58233952687829,11.399213161819508,北东北,2,0,晴,-1166760
2547,13,37.891586,115.144497,57.19798450396987,8.597459387796182,13.055110000000012,0.0,161.7120725,1028.2037375,2.24351925,14.254823007529438,11.526944294683156,北东北,2,0,晴,-1759794
2551,14,37.891586,115.144497,55.71489166740074,8.256067138751273,12.837397500000066,0.0,165.10392,1027.739595,2.15036925,0.7642044782998596,11.286424099993791,北,2,0,晴,-1395519
